planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars
EPIC 211939692 c,Aschwaden Prediction,40.28235,21.141831568390277,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.01,3 banding 2,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 d,Aschwaden Prediction,44.75816666666666,22.680237722667783,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.01,5 banding 3,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 e,Aschwaden Prediction,33.568625,18.72212373697114,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.01,5 banding 4,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 f,Aschwaden Prediction,35.806533333333334,19.545236371154083,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.01,4 banding 3,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 g,Aschwaden Prediction,67.13725,29.719518915146786,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.01,5 banding 2,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 h,Aschwaden Prediction,80.5647,33.56056567219722,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.01,3 banding 1,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 i,Aschwaden Prediction,79.106,25.61150500874039,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,2 banding 1,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 j,Aschwaden Prediction,59.329499999999996,21.141831568390277,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,3 banding 2,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 k,Aschwaden Prediction,65.92166666666667,22.680237722667787,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,5 banding 3,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 l,Aschwaden Prediction,49.44125,18.722123736971145,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,5 banding 4,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 m,Aschwaden Prediction,52.73733333333333,19.545236371154086,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,4 banding 3,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 n,Aschwaden Prediction,98.8825,29.71951891514679,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,5 banding 2,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 o,Aschwaden Prediction,118.65899999999999,33.56056567219722,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.02,3 banding 1,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 p,Aschwaden Prediction,460.0,25.61150500874039,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,2 banding 1,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 q,Aschwaden Prediction,345.0,21.141831568390277,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,3 banding 2,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 r,Aschwaden Prediction,383.3333333333333,22.680237722667787,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,5 banding 3,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 s,Aschwaden Prediction,287.5,18.722123736971145,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,5 banding 4,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 t,Aschwaden Prediction,306.6666666666667,19.545236371154086,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,4 banding 3,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 u,Aschwaden Prediction,575.0,29.71951891514679,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,5 banding 2,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EPIC 211939692 v,Aschwaden Prediction,690.0,33.56056567219722,EPIC 211939692,12.0,6417.0,302.4853135,,EPIC 211939692.03,3 banding 1,Not in HZ,4.785463648234639,3.7880774092995004,2.177364148871972,2.064349480332634
EX Dra AB d,Aschwaden Prediction,6572.407122,5.047935345258875,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,2 banding 1,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
EX Dra AB e,Aschwaden Prediction,4929.3053414999995,4.166978816792145,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,3 banding 2,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
EX Dra AB f,Aschwaden Prediction,5477.005935,4.470193126099271,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,5 banding 3,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
EX Dra AB g,Aschwaden Prediction,4107.75445125,3.69006312272216,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,5 banding 4,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
EX Dra AB h,Aschwaden Prediction,4381.604748,3.852295656804136,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,4 banding 3,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
EX Dra AB i,Aschwaden Prediction,8215.5089025,5.857610082838215,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,5 banding 2,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
EX Dra AB j,Aschwaden Prediction,9858.610682999999,6.614666557305055,EX Dra AB,9.885491525,5688.237937,302.4853135,,EX Dra AB b,3 banding 1,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
Elias 2-24 e,Aschwaden Prediction,65293.2,31.748021039363987,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,2 banding 1,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
Elias 2-24 f,Aschwaden Prediction,48969.899999999994,26.207413942088962,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,3 banding 2,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
Elias 2-24 g,Aschwaden Prediction,54411.0,28.114422176724972,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,5 banding 3,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
Elias 2-24 h,Aschwaden Prediction,40808.25,23.207944168063896,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,5 banding 4,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
Elias 2-24 i,Aschwaden Prediction,43528.799999999996,24.228274571095195,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,4 banding 3,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
Elias 2-24 j,Aschwaden Prediction,81616.5,36.84031498640386,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,5 banding 2,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
Elias 2-24 k,Aschwaden Prediction,97939.79999999999,41.601676461038075,Elias 2-24,14.4,4483.0,139.0,,Elias 2-24 c,3 banding 1,Not in HZ,4.7272523612220025,3.7440782852168932,2.022999381388768,1.9180302389345874
GG Tau A f,Aschwaden Prediction,6572.407122,460.3463050707778,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,2 banding 1,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A g,Aschwaden Prediction,4929.3053414999995,380.00750216028996,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,3 banding 2,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A h,Aschwaden Prediction,5477.005935,407.6591215625121,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,5 banding 3,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A i,Aschwaden Prediction,4107.75445125,336.5151904369265,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,5 banding 4,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A j,Aschwaden Prediction,4381.604748,351.3099812808803,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,4 banding 3,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A k,Aschwaden Prediction,8215.5089025,534.1845673028561,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,5 banding 2,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A l,Aschwaden Prediction,9858.610682999999,603.2243086850522,GG Tau A,13.4,4060.0,150.0,,GG Tau Ac,3 banding 1,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A m,Aschwaden Prediction,6572.407122,714.3304733856897,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,2 banding 1,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A n,Aschwaden Prediction,4929.3053414999995,589.6668136970017,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,3 banding 2,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A o,Aschwaden Prediction,5477.005935,632.5744989763119,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,5 banding 3,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A p,Aschwaden Prediction,4107.75445125,522.1787437814377,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,5 banding 4,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A q,Aschwaden Prediction,4381.604748,545.1361778496419,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,4 banding 3,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A r,Aschwaden Prediction,8215.5089025,828.9070871940869,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,5 banding 2,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GG Tau A s,Aschwaden Prediction,9858.610682999999,936.0377203733568,GG Tau A,13.4,4060.0,150.0,,GG Tau Ad,3 banding 1,Not in HZ,4.504498693929228,3.567937308458961,1.8888455977991214,1.7908707321859794
GJ 620 d,Aschwaden Prediction,15.304,0.10000626627399656,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,2 banding 1,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 620 e,Aschwaden Prediction,11.478,0.08255335391758024,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,3 banding 2,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 620 f,Aschwaden Prediction,12.753333333333332,0.08856042985668366,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,5 banding 3,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 620 g,Aschwaden Prediction,9.565,0.07310502412940127,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,5 banding 4,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 620 h,Aschwaden Prediction,10.202666666666667,0.07631906489894988,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,4 banding 3,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 620 i,Aschwaden Prediction,19.13,0.11604699220717217,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,5 banding 2,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 620 j,Aschwaden Prediction,22.956,0.13104528085226996,GJ 620,10.0,5688.237937,16.54,,GJ 620 b,3 banding 1,Not in HZ,4.179261874082144,3.308952426278928,1.8717746028415179,1.774612613526426
GJ 667 C i,Aschwaden Prediction,33.892,0.1417549139407602,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,2 banding 1,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 667 C j,Aschwaden Prediction,25.419000000000004,0.11701610325142724,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,3 banding 2,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 667 C k,Aschwaden Prediction,28.243333333333336,0.12553089501907702,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,5 banding 3,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 667 C l,Aschwaden Prediction,21.1825,0.1036234707104053,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,5 banding 4,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 667 C m,Aschwaden Prediction,22.59466666666667,0.10817924595994005,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,4 banding 3,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 667 C n,Aschwaden Prediction,42.365,0.16449200641429326,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,5 banding 2,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 667 C o,Aschwaden Prediction,50.83800000000001,0.18575148539853503,GJ 667 C,10.22,3600.0,6.84,,GJ 667 Cd,3 banding 1,Not in HZ,3.900685954916018,3.089861319020929,1.5985637033332316,1.5156868101477978
GJ 739 e,Aschwaden Prediction,90.646,0.33335422091332184,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,2 banding 1,Optimistic HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 f,Aschwaden Prediction,67.9845,0.2751778463919341,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,3 banding 2,Not in HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 g,Aschwaden Prediction,75.53833333333334,0.29520143285561223,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,5 banding 3,Not in HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 h,Aschwaden Prediction,56.65375,0.2436834137646709,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,5 banding 4,Not in HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 i,Aschwaden Prediction,60.43066666666667,0.25439688299649954,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,4 banding 3,Not in HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 j,Aschwaden Prediction,113.3075,0.3868233073572406,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,5 banding 2,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 k,Aschwaden Prediction,135.969,0.4368176028408998,GJ 739,11.0,5688.237937,14.15,,GJ 739 b,3 banding 1,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 l,Aschwaden Prediction,277.46,1.090544522702153,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,2 banding 1,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 m,Aschwaden Prediction,208.09499999999997,0.900224668910756,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,3 banding 2,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 n,Aschwaden Prediction,231.21666666666667,0.965730401770503,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,5 banding 3,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 o,Aschwaden Prediction,173.4125,0.7971928821729949,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,5 banding 4,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 p,Aschwaden Prediction,184.97333333333333,0.8322412315171202,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,4 banding 3,Conservative HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 q,Aschwaden Prediction,346.825,1.2654648197829728,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,5 banding 2,Not in HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GJ 739 r,Aschwaden Prediction,416.18999999999994,1.4290175864366583,GJ 739,11.0,5688.237937,14.15,,GJ 739 c,3 banding 1,Not in HZ,4.383246832357522,3.470458582855431,1.963133765240355,1.8612294111408731
GM Aur f,Aschwaden Prediction,17.49,0.13016688626139236,GM Aur,12.24,4287.0,155.0,,GM Aur b,2 banding 1,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur g,Aschwaden Prediction,13.1175,0.10745039716256476,GM Aur,12.24,4287.0,155.0,,GM Aur b,3 banding 2,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur h,Aschwaden Prediction,14.574999999999998,0.1152691309245724,GM Aur,12.24,4287.0,155.0,,GM Aur b,5 banding 3,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur i,Aschwaden Prediction,10.931249999999999,0.09515257108906199,GM Aur,12.24,4287.0,155.0,,GM Aur b,5 banding 4,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur j,Aschwaden Prediction,11.659999999999998,0.0993359257414903,GM Aur,12.24,4287.0,155.0,,GM Aur b,4 banding 3,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur k,Aschwaden Prediction,21.862499999999997,0.15104529144425585,GM Aur,12.24,4287.0,155.0,,GM Aur b,5 banding 2,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur l,Aschwaden Prediction,26.235,0.17056687349025615,GM Aur,12.24,4287.0,155.0,,GM Aur b,3 banding 1,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur m,Aschwaden Prediction,6572.407122,3.9685026299204984,GM Aur,12.24,4287.0,155.0,,GM Aur c,2 banding 1,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur n,Aschwaden Prediction,4929.3053414999995,3.2759267427611203,GM Aur,12.24,4287.0,155.0,,GM Aur c,3 banding 2,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur o,Aschwaden Prediction,5477.005935,3.5143027720906215,GM Aur,12.24,4287.0,155.0,,GM Aur c,5 banding 3,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur p,Aschwaden Prediction,4107.75445125,2.900993021007987,GM Aur,12.24,4287.0,155.0,,GM Aur c,5 banding 4,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur q,Aschwaden Prediction,4381.604748,3.0285343213868994,GM Aur,12.24,4287.0,155.0,,GM Aur c,4 banding 3,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur r,Aschwaden Prediction,8215.5089025,4.605039373300483,GM Aur,12.24,4287.0,155.0,,GM Aur c,5 banding 2,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur s,Aschwaden Prediction,9858.610682999999,5.20020955762976,GM Aur,12.24,4287.0,155.0,,GM Aur c,3 banding 1,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur t,Aschwaden Prediction,6572.407122,28.57321893542759,GM Aur,12.24,4287.0,155.0,,GM Aur d,2 banding 1,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur u,Aschwaden Prediction,4929.3053414999995,23.586672547880067,GM Aur,12.24,4287.0,155.0,,GM Aur d,3 banding 2,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
GM Aur v,Aschwaden Prediction,5477.005935,25.302979959052475,GM Aur,12.24,4287.0,155.0,,GM Aur d,5 banding 3,Not in HZ,4.331024250316549,3.4303943486219106,1.836348815807571,1.7410782933094577
