planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity
Kepler-55 A b,Aschwaden Prediction,25.49623137,0.149940082,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ad,5 to 2,2.58E-05
Kepler-55 A c,Aschwaden Prediction,30.59547765,0.169318823,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ad,3 to 1,2.58E-05
Kepler-55 A b,Aschwaden Prediction,55.9082674,0.252872988,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,2 to 1,2.58E-05
Kepler-55 A c,Aschwaden Prediction,41.93120055,0.208742052,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,3 to 2,2.58E-05
Kepler-55 A b,Aschwaden Prediction,46.59022283,0.223931373,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,5 to 3,2.58E-05
Kepler-55 A c,Aschwaden Prediction,34.94266713,0.184851275,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,5 to 4,2.58E-05
Kepler-55 A b,Aschwaden Prediction,37.27217827,0.192978207,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,4 to 3,2.58E-05
Kepler-55 A c,Aschwaden Prediction,69.88533425,0.293433109,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,5 to 2,2.58E-05
Kepler-55 A b,Aschwaden Prediction,83.8624011,0.331357353,Kepler-55 A,16.3,4398,578.796,Kepler-55 Ae,3 to 1,2.58E-05
Kepler-553 d,Aschwaden Prediction,8.06093608,201.4201139,Kepler-553,11.2837463,5266,725,Kepler-553 b,2 to 1,0.002621208
Kepler-553 b,Aschwaden Prediction,6.04570206,166.2686406,Kepler-553,11.2837463,5266,725,Kepler-553 b,3 to 2,0.002621208
Kepler-553 c,Aschwaden Prediction,6.717446733,178.3673417,Kepler-553,11.2837463,5266,725,Kepler-553 b,5 to 3,0.002621208
Kepler-553 b,Aschwaden Prediction,5.03808505,147.2389964,Kepler-553,11.2837463,5266,725,Kepler-553 b,5 to 4,0.002621208
Kepler-553 c,Aschwaden Prediction,5.373957387,153.7123154,Kepler-553,11.2837463,5266,725,Kepler-553 b,4 to 3,0.002621208
Kepler-553 b,Aschwaden Prediction,10.0761701,233.7273379,Kepler-553,11.2837463,5266,725,Kepler-553 b,5 to 2,0.002621208
Kepler-553 c,Aschwaden Prediction,12.09140412,263.935015,Kepler-553,11.2837463,5266,725,Kepler-553 b,3 to 1,0.002621208
Kepler-56 e,Aschwaden Prediction,21.0032,0.163184828,Kepler-56,13,4840,936.96,Kepler-56 b,2 to 1,0.000539511
Kepler-56 b,Aschwaden Prediction,15.7524,0.134706108,Kepler-56,13,4840,936.96,Kepler-56 b,3 to 2,0.000539511
Kepler-56 c,Aschwaden Prediction,17.50266667,0.14450813,Kepler-56,13,4840,936.96,Kepler-56 b,5 to 3,0.000539511
Kepler-56 b,Aschwaden Prediction,13.127,0.119288833,Kepler-56,13,4840,936.96,Kepler-56 b,5 to 4,0.000539511
Kepler-56 c,Aschwaden Prediction,14.00213333,0.124533331,Kepler-56,13,4840,936.96,Kepler-56 b,4 to 3,0.000539511
Kepler-56 b,Aschwaden Prediction,26.254,0.189359219,Kepler-56,13,4840,936.96,Kepler-56 b,5 to 2,0.000539511
Kepler-56 c,Aschwaden Prediction,31.5048,0.213832617,Kepler-56,13,4840,936.96,Kepler-56 b,3 to 1,0.000539511
Kepler-56 b,Aschwaden Prediction,42.80478,0.262238654,Kepler-56,13,4840,936.96,Kepler-56 c,2 to 1,0.000539511
Kepler-56 c,Aschwaden Prediction,32.103585,0.216473239,Kepler-56,13,4840,936.96,Kepler-56 c,3 to 2,0.000539511
Kepler-56 b,Aschwaden Prediction,35.67065,0.232225127,Kepler-56,13,4840,936.96,Kepler-56 c,5 to 3,0.000539511
Kepler-56 c,Aschwaden Prediction,26.7529875,0.191697619,Kepler-56,13,4840,936.96,Kepler-56 c,5 to 4,0.000539511
Kepler-56 b,Aschwaden Prediction,28.53652,0.200125548,Kepler-56,13,4840,936.96,Kepler-56 c,4 to 3,0.000539511
Kepler-56 c,Aschwaden Prediction,53.505975,0.304301002,Kepler-56,13,4840,936.96,Kepler-56 c,5 to 2,0.000539511
Kepler-56 b,Aschwaden Prediction,64.20717,0.343629848,Kepler-56,13,4840,936.96,Kepler-56 c,3 to 1,0.000539511
Kepler-561 d,Aschwaden Prediction,10.70032396,201.4201139,Kepler-561,11.2837463,5646,667,Kepler-561 b,2 to 1,0.002621208
Kepler-561 b,Aschwaden Prediction,8.02524297,166.2686406,Kepler-561,11.2837463,5646,667,Kepler-561 b,3 to 2,0.002621208
Kepler-561 c,Aschwaden Prediction,8.916936633,178.3673417,Kepler-561,11.2837463,5646,667,Kepler-561 b,5 to 3,0.002621208
Kepler-561 b,Aschwaden Prediction,6.687702475,147.2389964,Kepler-561,11.2837463,5646,667,Kepler-561 b,5 to 4,0.002621208
Kepler-561 c,Aschwaden Prediction,7.133549307,153.7123154,Kepler-561,11.2837463,5646,667,Kepler-561 b,4 to 3,0.002621208
Kepler-561 b,Aschwaden Prediction,13.37540495,233.7273379,Kepler-561,11.2837463,5646,667,Kepler-561 b,5 to 2,0.002621208
Kepler-561 c,Aschwaden Prediction,16.05048594,263.935015,Kepler-561,11.2837463,5646,667,Kepler-561 b,3 to 1,0.002621208
Kepler-57 d,Aschwaden Prediction,11.4586392,201.4201139,Kepler-57,15.5,5145,656.23,Kepler-57 b,2 to 1,5.40E-05
Kepler-57 b,Aschwaden Prediction,8.5939794,166.2686406,Kepler-57,15.5,5145,656.23,Kepler-57 b,3 to 2,5.40E-05
Kepler-57 c,Aschwaden Prediction,9.548866,178.3673417,Kepler-57,15.5,5145,656.23,Kepler-57 b,5 to 3,5.40E-05
Kepler-57 b,Aschwaden Prediction,7.1616495,147.2389964,Kepler-57,15.5,5145,656.23,Kepler-57 b,5 to 4,5.40E-05
Kepler-57 c,Aschwaden Prediction,7.6390928,153.7123154,Kepler-57,15.5,5145,656.23,Kepler-57 b,4 to 3,5.40E-05
Kepler-57 b,Aschwaden Prediction,14.323299,233.7273379,Kepler-57,15.5,5145,656.23,Kepler-57 b,5 to 2,5.40E-05
Kepler-57 c,Aschwaden Prediction,17.1879588,263.935015,Kepler-57,15.5,5145,656.23,Kepler-57 b,3 to 1,5.40E-05
Kepler-58 e,Aschwaden Prediction,20.4369908,0.374626648,Kepler-58,15.3,6099,996.32,Kepler-58 b,2 to 1,6.49E-05
Kepler-58 b,Aschwaden Prediction,15.3277431,0.309247485,Kepler-58,15.3,6099,996.32,Kepler-58 b,3 to 2,6.49E-05
Kepler-58 c,Aschwaden Prediction,17.03082567,0.331750182,Kepler-58,15.3,6099,996.32,Kepler-58 b,5 to 3,6.49E-05
Kepler-58 b,Aschwaden Prediction,12.77311925,0.273853741,Kepler-58,15.3,6099,996.32,Kepler-58 b,5 to 4,6.49E-05
Kepler-58 c,Aschwaden Prediction,13.62466053,0.28589364,Kepler-58,15.3,6099,996.32,Kepler-58 b,4 to 3,6.49E-05
Kepler-58 b,Aschwaden Prediction,25.5462385,0.434715717,Kepler-58,15.3,6099,996.32,Kepler-58 b,5 to 2,6.49E-05
Kepler-58 c,Aschwaden Prediction,30.6554862,0.490899782,Kepler-58,15.3,6099,996.32,Kepler-58 b,3 to 1,6.49E-05
Kepler-58 b,Aschwaden Prediction,31.1483136,201.4201139,Kepler-58,15.3,6099,996.32,Kepler-58 c,2 to 1,6.49E-05
Kepler-58 c,Aschwaden Prediction,23.3612352,166.2686406,Kepler-58,15.3,6099,996.32,Kepler-58 c,3 to 2,6.49E-05
Kepler-58 b,Aschwaden Prediction,25.956928,178.3673417,Kepler-58,15.3,6099,996.32,Kepler-58 c,5 to 3,6.49E-05
Kepler-58 c,Aschwaden Prediction,19.467696,147.2389964,Kepler-58,15.3,6099,996.32,Kepler-58 c,5 to 4,6.49E-05
Kepler-58 b,Aschwaden Prediction,20.7655424,153.7123154,Kepler-58,15.3,6099,996.32,Kepler-58 c,4 to 3,6.49E-05
Kepler-58 c,Aschwaden Prediction,38.935392,233.7273379,Kepler-58,15.3,6099,996.32,Kepler-58 c,5 to 2,6.49E-05
Kepler-58 b,Aschwaden Prediction,46.7224704,263.935015,Kepler-58,15.3,6099,996.32,Kepler-58 c,3 to 1,6.49E-05
Kepler-589 A d,Aschwaden Prediction,7.04932022,0.067623285,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,2 to 1,0.000105196
Kepler-589 A b,Aschwaden Prediction,5.286990165,0.055821792,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,3 to 2,0.000105196
Kepler-589 A c,Aschwaden Prediction,5.874433517,0.059883719,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,5 to 3,0.000105196
Kepler-589 A b,Aschwaden Prediction,4.405825138,0.049432921,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,5 to 4,0.000105196
Kepler-589 A c,Aschwaden Prediction,4.699546813,0.051606225,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,4 to 3,0.000105196
Kepler-589 A b,Aschwaden Prediction,8.811650275,0.078469871,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,5 to 2,0.000105196
Kepler-589 A c,Aschwaden Prediction,10.57398033,0.088611571,Kepler-589 A,14.775,5262,612.803,Kepler-589 Ab,3 to 1,0.000105196
Kepler-59 d,Aschwaden Prediction,23.7363414,0.177788918,Kepler-59,14.8,6074,1203.57,Kepler-59 b,2 to 1,0.000102802
Kepler-59 b,Aschwaden Prediction,17.80225605,0.146761518,Kepler-59,14.8,6074,1203.57,Kepler-59 b,3 to 2,0.000102802
Kepler-59 c,Aschwaden Prediction,19.7802845,0.157440764,Kepler-59,14.8,6074,1203.57,Kepler-59 b,5 to 3,0.000102802
Kepler-59 b,Aschwaden Prediction,14.83521338,0.129964487,Kepler-59,14.8,6074,1203.57,Kepler-59 b,5 to 4,0.000102802
Kepler-59 c,Aschwaden Prediction,15.8242276,0.135678338,Kepler-59,14.8,6074,1203.57,Kepler-59 b,4 to 3,0.000102802
Kepler-59 b,Aschwaden Prediction,29.67042675,0.206305764,Kepler-59,14.8,6074,1203.57,Kepler-59 b,5 to 2,0.000102802
Kepler-59 c,Aschwaden Prediction,35.6045121,0.232969388,Kepler-59,14.8,6074,1203.57,Kepler-59 b,3 to 1,0.000102802
Kepler-595 d,Aschwaden Prediction,24.77204,201.4201139,Kepler-595,11.2837463,5247,639,Kepler-595 b,2 to 1,0.002621208
Kepler-595 b,Aschwaden Prediction,18.57903,166.2686406,Kepler-595,11.2837463,5247,639,Kepler-595 b,3 to 2,0.002621208
Kepler-595 c,Aschwaden Prediction,20.64336667,178.3673417,Kepler-595,11.2837463,5247,639,Kepler-595 b,5 to 3,0.002621208
Kepler-595 b,Aschwaden Prediction,15.482525,147.2389964,Kepler-595,11.2837463,5247,639,Kepler-595 b,5 to 4,0.002621208
Kepler-595 c,Aschwaden Prediction,16.51469333,153.7123154,Kepler-595,11.2837463,5247,639,Kepler-595 b,4 to 3,0.002621208
Kepler-595 b,Aschwaden Prediction,30.96505,233.7273379,Kepler-595,11.2837463,5247,639,Kepler-595 b,5 to 2,0.002621208
Kepler-595 c,Aschwaden Prediction,37.15806,263.935015,Kepler-595,11.2837463,5247,639,Kepler-595 b,3 to 1,0.002621208
Kepler-598 d,Aschwaden Prediction,7.40350856,201.4201139,Kepler-598,11.2837463,5307,686,Kepler-598 b,2 to 1,0.002621208
Kepler-598 b,Aschwaden Prediction,5.55263142,166.2686406,Kepler-598,11.2837463,5307,686,Kepler-598 b,3 to 2,0.002621208
Kepler-598 c,Aschwaden Prediction,6.169590467,178.3673417,Kepler-598,11.2837463,5307,686,Kepler-598 b,5 to 3,0.002621208
Kepler-598 b,Aschwaden Prediction,4.62719285,147.2389964,Kepler-598,11.2837463,5307,686,Kepler-598 b,5 to 4,0.002621208
Kepler-598 c,Aschwaden Prediction,4.935672373,153.7123154,Kepler-598,11.2837463,5307,686,Kepler-598 b,4 to 3,0.002621208
Kepler-598 b,Aschwaden Prediction,9.2543857,233.7273379,Kepler-598,11.2837463,5307,686,Kepler-598 b,5 to 2,0.002621208
Kepler-598 c,Aschwaden Prediction,11.10526284,263.935015,Kepler-598,11.2837463,5307,686,Kepler-598 b,3 to 1,0.002621208
Kepler-60 e,Aschwaden Prediction,14.2668,0.119007457,Kepler-60,14.5,5905,1056.17,Kepler-60 b,2 to 1,0.000135519
Kepler-60 b,Aschwaden Prediction,10.7001,0.098238491,Kepler-60,14.5,5905,1056.17,Kepler-60 b,3 to 2,0.000135519
Kepler-60 c,Aschwaden Prediction,11.889,0.105386912,Kepler-60,14.5,5905,1056.17,Kepler-60 b,5 to 3,0.000135519
Kepler-60 b,Aschwaden Prediction,8.91675,0.086994979,Kepler-60,14.5,5905,1056.17,Kepler-60 b,5 to 4,0.000135519
Kepler-60 c,Aschwaden Prediction,9.5112,0.090819687,Kepler-60,14.5,5905,1056.17,Kepler-60 b,4 to 3,0.000135519
Kepler-60 b,Aschwaden Prediction,17.8335,0.138095921,Kepler-60,14.5,5905,1056.17,Kepler-60 b,5 to 2,0.000135519
Kepler-60 c,Aschwaden Prediction,21.4002,0.155943884,Kepler-60,14.5,5905,1056.17,Kepler-60 b,3 to 1,0.000135519
Kepler-60 b,Aschwaden Prediction,17.8374,0.138119766,Kepler-60,14.5,5905,1056.17,Kepler-60 c,2 to 1,0.000135519
Kepler-60 c,Aschwaden Prediction,13.37805,0.114015354,Kepler-60,14.5,5905,1056.17,Kepler-60 c,3 to 2,0.000135519
Kepler-60 b,Aschwaden Prediction,14.8645,0.122311794,Kepler-60,14.5,5905,1056.17,Kepler-60 c,5 to 3,0.000135519
Kepler-60 c,Aschwaden Prediction,11.148375,0.100966161,Kepler-60,14.5,5905,1056.17,Kepler-60 c,5 to 4,0.000135519
Kepler-60 b,Aschwaden Prediction,11.8916,0.105405109,Kepler-60,14.5,5905,1056.17,Kepler-60 c,4 to 3,0.000135519
Kepler-60 c,Aschwaden Prediction,22.29675,0.16027379,Kepler-60,14.5,5905,1056.17,Kepler-60 c,5 to 2,0.000135519
Kepler-60 b,Aschwaden Prediction,26.7561,0.180988093,Kepler-60,14.5,5905,1056.17,Kepler-60 c,3 to 1,0.000135519
Kepler-603 e,Aschwaden Prediction,12.4342584,201.4201139,Kepler-603,11.2837463,5808,967,Kepler-603 b,2 to 1,0.002621208
Kepler-603 b,Aschwaden Prediction,9.3256938,166.2686406,Kepler-603,11.2837463,5808,967,Kepler-603 b,3 to 2,0.002621208
Kepler-603 c,Aschwaden Prediction,10.361882,178.3673417,Kepler-603,11.2837463,5808,967,Kepler-603 b,5 to 3,0.002621208
Kepler-603 b,Aschwaden Prediction,7.7714115,147.2389964,Kepler-603,11.2837463,5808,967,Kepler-603 b,5 to 4,0.002621208
Kepler-603 c,Aschwaden Prediction,8.2895056,153.7123154,Kepler-603,11.2837463,5808,967,Kepler-603 b,4 to 3,0.002621208
Kepler-603 b,Aschwaden Prediction,15.542823,233.7273379,Kepler-603,11.2837463,5808,967,Kepler-603 b,5 to 2,0.002621208
Kepler-603 c,Aschwaden Prediction,18.6513876,263.935015,Kepler-603,11.2837463,5808,967,Kepler-603 b,3 to 1,0.002621208
Kepler-603 b,Aschwaden Prediction,42.10717192,201.4201139,Kepler-603,11.2837463,5808,967,Kepler-603 c,2 to 1,0.002621208
Kepler-603 c,Aschwaden Prediction,31.58037894,166.2686406,Kepler-603,11.2837463,5808,967,Kepler-603 c,3 to 2,0.002621208
Kepler-603 b,Aschwaden Prediction,35.08930993,178.3673417,Kepler-603,11.2837463,5808,967,Kepler-603 c,5 to 3,0.002621208
Kepler-603 c,Aschwaden Prediction,26.31698245,147.2389964,Kepler-603,11.2837463,5808,967,Kepler-603 c,5 to 4,0.002621208
Kepler-603 b,Aschwaden Prediction,28.07144795,153.7123154,Kepler-603,11.2837463,5808,967,Kepler-603 c,4 to 3,0.002621208
Kepler-603 c,Aschwaden Prediction,52.6339649,233.7273379,Kepler-603,11.2837463,5808,967,Kepler-603 c,5 to 2,0.002621208
Kepler-603 b,Aschwaden Prediction,63.16075788,263.935015,Kepler-603,11.2837463,5808,967,Kepler-603 c,3 to 1,0.002621208
Kepler-605 A d,Aschwaden Prediction,4.717904808,0.052384235,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,2 to 1,0.002621208
Kepler-605 A b,Aschwaden Prediction,3.538428606,0.043242233,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,3 to 2,0.002621208
Kepler-605 A c,Aschwaden Prediction,3.93158734,0.046388797,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,5 to 3,0.002621208
Kepler-605 A b,Aschwaden Prediction,2.948690505,0.038293108,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,5 to 4,0.002621208
Kepler-605 A c,Aschwaden Prediction,3.145269872,0.039976653,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,4 to 3,0.002621208
Kepler-605 A b,Aschwaden Prediction,5.89738101,0.06078652,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,5 to 2,0.002621208
Kepler-605 A c,Aschwaden Prediction,7.076857212,0.068642766,Kepler-605 A,11.2837463,5462,570,Kepler-605 Ab,3 to 1,0.002621208
Kepler-610 d,Aschwaden Prediction,13.9938531,201.4201139,Kepler-610,11.2837463,5943,1113,Kepler-610 b,2 to 1,0.002621208
Kepler-610 b,Aschwaden Prediction,10.49538983,166.2686406,Kepler-610,11.2837463,5943,1113,Kepler-610 b,3 to 2,0.002621208
Kepler-610 c,Aschwaden Prediction,11.66154425,178.3673417,Kepler-610,11.2837463,5943,1113,Kepler-610 b,5 to 3,0.002621208
Kepler-610 b,Aschwaden Prediction,8.746158188,147.2389964,Kepler-610,11.2837463,5943,1113,Kepler-610 b,5 to 4,0.002621208
Kepler-610 c,Aschwaden Prediction,9.3292354,153.7123154,Kepler-610,11.2837463,5943,1113,Kepler-610 b,4 to 3,0.002621208
Kepler-610 b,Aschwaden Prediction,17.49231638,233.7273379,Kepler-610,11.2837463,5943,1113,Kepler-610 b,5 to 2,0.002621208
Kepler-610 c,Aschwaden Prediction,20.99077965,263.935015,Kepler-610,11.2837463,5943,1113,Kepler-610 b,3 to 1,0.002621208
Kepler-616 e,Aschwaden Prediction,19.99523702,0.436376549,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,2 to 1,8.39E-05
Kepler-616 b,Aschwaden Prediction,14.99642777,0.360220905,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,3 to 2,8.39E-05
Kepler-616 c,Aschwaden Prediction,16.66269752,0.386432733,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,5 to 3,8.39E-05
Kepler-616 b,Aschwaden Prediction,12.49702314,0.318993193,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,5 to 4,8.39E-05
Kepler-616 c,Aschwaden Prediction,13.33015801,0.333017634,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,4 to 3,8.39E-05
Kepler-616 b,Aschwaden Prediction,24.99404628,0.506370129,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,5 to 2,8.39E-05
Kepler-616 c,Aschwaden Prediction,29.99285553,0.571815043,Kepler-616,15.02,5556.24,945.775,Kepler-616 b,3 to 1,8.39E-05
Kepler-616 b,Aschwaden Prediction,102.1348038,201.4201139,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,2 to 1,8.39E-05
Kepler-616 c,Aschwaden Prediction,76.60110284,166.2686406,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,3 to 2,8.39E-05
Kepler-616 b,Aschwaden Prediction,85.11233648,178.3673417,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,5 to 3,8.39E-05
Kepler-616 c,Aschwaden Prediction,63.83425236,147.2389964,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,5 to 4,8.39E-05
Kepler-616 b,Aschwaden Prediction,68.08986919,153.7123154,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,4 to 3,8.39E-05
Kepler-616 c,Aschwaden Prediction,127.6685047,233.7273379,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,5 to 2,8.39E-05
Kepler-616 b,Aschwaden Prediction,153.2022057,263.935015,Kepler-616,15.02,5556.24,945.775,Kepler-616 c,3 to 1,8.39E-05
Kepler-619 d,Aschwaden Prediction,2.41693006,201.4201139,Kepler-619,11.2837463,5980,1111,Kepler-619 b,2 to 1,0.002621208
Kepler-619 b,Aschwaden Prediction,1.812697545,166.2686406,Kepler-619,11.2837463,5980,1111,Kepler-619 b,3 to 2,0.002621208
Kepler-619 c,Aschwaden Prediction,2.014108383,178.3673417,Kepler-619,11.2837463,5980,1111,Kepler-619 b,5 to 3,0.002621208
Kepler-619 b,Aschwaden Prediction,1.510581288,147.2389964,Kepler-619,11.2837463,5980,1111,Kepler-619 b,5 to 4,0.002621208
Kepler-619 c,Aschwaden Prediction,1.611286707,153.7123154,Kepler-619,11.2837463,5980,1111,Kepler-619 b,4 to 3,0.002621208
Kepler-619 b,Aschwaden Prediction,3.021162575,233.7273379,Kepler-619,11.2837463,5980,1111,Kepler-619 b,5 to 2,0.002621208
Kepler-619 c,Aschwaden Prediction,3.62539509,263.935015,Kepler-619,11.2837463,5980,1111,Kepler-619 b,3 to 1,0.002621208
Kepler-62 g,Aschwaden Prediction,11.429864,0.087783278,Kepler-62,14,4925,368,Kepler-62 b,2 to 1,0.000214783
Kepler-62 b,Aschwaden Prediction,8.572398,0.0724635,Kepler-62,14,4925,368,Kepler-62 b,3 to 2,0.000214783
Kepler-62 c,Aschwaden Prediction,9.524886667,0.077736377,Kepler-62,14,4925,368,Kepler-62 b,5 to 3,0.000214783
Kepler-62 b,Aschwaden Prediction,7.143665,0.064169966,Kepler-62,14,4925,368,Kepler-62 b,5 to 4,0.000214783
Kepler-62 c,Aschwaden Prediction,7.619909333,0.066991179,Kepler-62,14,4925,368,Kepler-62 b,4 to 3,0.000214783
Kepler-62 b,Aschwaden Prediction,14.28733,0.101863471,Kepler-62,14,4925,368,Kepler-62 b,5 to 2,0.000214783
Kepler-62 c,Aschwaden Prediction,17.144796,0.115028635,Kepler-62,14,4925,368,Kepler-62 b,3 to 1,0.000214783
Kepler-62 b,Aschwaden Prediction,24.8834,0.147469558,Kepler-62,14,4925,368,Kepler-62 c,2 to 1,0.000214783
Kepler-62 c,Aschwaden Prediction,18.66255,0.121733438,Kepler-62,14,4925,368,Kepler-62 c,3 to 2,0.000214783
Kepler-62 b,Aschwaden Prediction,20.73616667,0.130591491,Kepler-62,14,4925,368,Kepler-62 c,5 to 3,0.000214783
Kepler-62 c,Aschwaden Prediction,15.552125,0.107800901,Kepler-62,14,4925,368,Kepler-62 c,5 to 4,0.000214783
Kepler-62 b,Aschwaden Prediction,16.58893333,0.112540335,Kepler-62,14,4925,368,Kepler-62 c,4 to 3,0.000214783
Kepler-62 c,Aschwaden Prediction,31.10425,0.171123263,Kepler-62,14,4925,368,Kepler-62 c,5 to 2,0.000214783
Kepler-62 b,Aschwaden Prediction,37.3251,0.193239787,Kepler-62,14,4925,368,Kepler-62 c,3 to 1,0.000214783
Kepler-62 c,Aschwaden Prediction,36.32812,0.190488126,Kepler-62,14,4925,368,Kepler-62 d,2 to 1,0.000214783
Kepler-62 b,Aschwaden Prediction,27.24609,0.157244484,Kepler-62,14,4925,368,Kepler-62 d,3 to 2,0.000214783
Kepler-62 c,Aschwaden Prediction,30.27343333,0.168686533,Kepler-62,14,4925,368,Kepler-62 d,5 to 3,0.000214783
Kepler-62 b,Aschwaden Prediction,22.705075,0.139247665,Kepler-62,14,4925,368,Kepler-62 d,5 to 4,0.000214783
Kepler-62 c,Aschwaden Prediction,24.21874667,0.145369647,Kepler-62,14,4925,368,Kepler-62 d,4 to 3,0.000214783
Kepler-62 b,Aschwaden Prediction,45.41015,0.22104189,Kepler-62,14,4925,368,Kepler-62 d,5 to 2,0.000214783
Kepler-62 c,Aschwaden Prediction,54.49218,0.249610059,Kepler-62,14,4925,368,Kepler-62 d,3 to 1,0.000214783
Kepler-62 b,Aschwaden Prediction,244.7748,0.677820249,Kepler-62,14,4925,368,Kepler-62 e,2 to 1,0.000214783
Kepler-62 c,Aschwaden Prediction,183.5811,0.559528288,Kepler-62,14,4925,368,Kepler-62 e,3 to 2,0.000214783
Kepler-62 b,Aschwaden Prediction,203.979,0.600242913,Kepler-62,14,4925,368,Kepler-62 e,5 to 3,0.000214783
Kepler-62 c,Aschwaden Prediction,152.98425,0.495489608,Kepler-62,14,4925,368,Kepler-62 e,5 to 4,0.000214783
Kepler-62 b,Aschwaden Prediction,163.1832,0.517273662,Kepler-62,14,4925,368,Kepler-62 e,4 to 3,0.000214783
Kepler-62 c,Aschwaden Prediction,305.9685,0.786540725,Kepler-62,14,4925,368,Kepler-62 e,5 to 2,0.000214783
Kepler-62 b,Aschwaden Prediction,367.1622,0.888195792,Kepler-62,14,4925,368,Kepler-62 e,3 to 1,0.000214783
Kepler-625 d,Aschwaden Prediction,8.3307302,201.4201139,Kepler-625,11.2837463,5789,502,Kepler-625 b,2 to 1,0.002621208
Kepler-625 b,Aschwaden Prediction,6.24804765,166.2686406,Kepler-625,11.2837463,5789,502,Kepler-625 b,3 to 2,0.002621208
Kepler-625 c,Aschwaden Prediction,6.942275167,178.3673417,Kepler-625,11.2837463,5789,502,Kepler-625 b,5 to 3,0.002621208
Kepler-625 b,Aschwaden Prediction,5.206706375,147.2389964,Kepler-625,11.2837463,5789,502,Kepler-625 b,5 to 4,0.002621208
Kepler-625 c,Aschwaden Prediction,5.553820133,153.7123154,Kepler-625,11.2837463,5789,502,Kepler-625 b,4 to 3,0.002621208
Kepler-625 b,Aschwaden Prediction,10.41341275,233.7273379,Kepler-625,11.2837463,5789,502,Kepler-625 b,5 to 2,0.002621208
Kepler-625 c,Aschwaden Prediction,12.4960953,263.935015,Kepler-625,11.2837463,5789,502,Kepler-625 b,3 to 1,0.002621208
Kepler-647 d,Aschwaden Prediction,32.4509298,201.4201139,Kepler-647,11.2837463,6020,789,Kepler-647 b,2 to 1,0.002621208
Kepler-647 b,Aschwaden Prediction,24.33819735,166.2686406,Kepler-647,11.2837463,6020,789,Kepler-647 b,3 to 2,0.002621208
Kepler-647 c,Aschwaden Prediction,27.0424415,178.3673417,Kepler-647,11.2837463,6020,789,Kepler-647 b,5 to 3,0.002621208
Kepler-647 b,Aschwaden Prediction,20.28183112,147.2389964,Kepler-647,11.2837463,6020,789,Kepler-647 b,5 to 4,0.002621208
Kepler-647 c,Aschwaden Prediction,21.6339532,153.7123154,Kepler-647,11.2837463,6020,789,Kepler-647 b,4 to 3,0.002621208
Kepler-647 b,Aschwaden Prediction,40.56366225,233.7273379,Kepler-647,11.2837463,6020,789,Kepler-647 b,5 to 2,0.002621208
Kepler-647 c,Aschwaden Prediction,48.6763947,263.935015,Kepler-647,11.2837463,6020,789,Kepler-647 b,3 to 1,0.002621208
Kepler-65 f,Aschwaden Prediction,4.30982,0.055559037,Kepler-65,11.018,6211,306.39,Kepler-65 b,2 to 1,0.003348112
Kepler-65 b,Aschwaden Prediction,3.232365,0.045862974,Kepler-65,11.018,6211,306.39,Kepler-65 b,3 to 2,0.003348112
Kepler-65 c,Aschwaden Prediction,3.591516667,0.049200239,Kepler-65,11.018,6211,306.39,Kepler-65 b,5 to 3,0.003348112
Kepler-65 b,Aschwaden Prediction,2.6936375,0.040613902,Kepler-65,11.018,6211,306.39,Kepler-65 b,5 to 4,0.003348112
Kepler-65 c,Aschwaden Prediction,2.873213333,0.04239948,Kepler-65,11.018,6211,306.39,Kepler-65 b,4 to 3,0.003348112
