planet_name,semi_major_axis,star_distance,star_temperature,mag_v,absolute_magnitude,luminosity
GJ 912 b,4.9,17.8023,3523.0,11.16,9.907619423067967,0.009310054660211597
GJ 9404 b,0.0943,23.884,3861.0,10.62,8.729464687451287,0.027555869860439224
GJ 9689 b,0.1139,30.686,3836.0,11.3,8.865298596476523,0.02431535202334327
GJ 9714 Ab,12.319,20.5121,4263.0,9.326,7.765949374480738,0.06692991141711735
GJ 9827 b,0.01866,30.3,4255.0,10.4,7.9927868574884755,0.054310682072016066
GJ 9827 c,0.03896,30.3,4255.0,10.4,7.9927868574884755,0.054310682072016066
GJ 9827 d,0.0555,30.3,4255.0,10.4,7.9927868574884755,0.054310682072016066
Gl 378 b,0.039435,14.96,3879.0,9.0,8.125342032357787,0.04806878966391719
Gl 514 b,0.422,7.618,3714.0,9.0,9.590795158375363,0.012464703050057539
Gl 686 b,0.0912,8.1593,3663.0,9.6,10.041735492491451,0.008228218256649742
Gliese 12 b,0.066,12.162,3253.0,12.6,12.174975004616737,0.0011534798124648437
Gliese 49 b,0.0905,9.856,3805.0,9.56,9.591496525898249,0.012456653659451476
GSC 04516-00523 b,0.352,94.0408,4319.0,12.2,7.333418425058559,0.09968564654512647
GSC 06784-00997 b,697.0,151.989,4221.0,11.978,6.068939211992253,0.31946575811287337
GU Boo (AB)b,5.34,161.924,3955.7,13.11,7.0634438817709295,0.1278269560869754
HAT-P-10 Ab,0.0439,125.0,4980.0,11.89,6.405449934959719,0.23432575554724552
HAT-P-11 b,0.053,37.89,4780.0,9.59,6.697376973625033,0.17908087617282623
HAT-P-11 c,4.19,37.89,4780.0,9.59,6.697376973625033,0.17908087617282623
HAT-P-12 b,0.0384,142.5,4650.0,12.84,7.070925678277355,0.1269491299267627
HAT-P-13 b,0.045,214.0,5638.0,10.62,3.9679311332540443,2.212216089821346
HAT-P-13 c,1.186,214.0,5638.0,10.62,3.9679311332540443,2.212216089821346
HAT-P-14 Ab,0.0606,205.0,6600.0,9.98,3.4212306947212294,3.6602244867904257
HAT-P-15 b,0.0964,190.0,5568.0,12.16,5.766231995235856,0.4221892801581732
HAT-P-16 Ab,0.0413,235.0,6158.0,10.8,3.944660688641319,2.260141993358985
HAT-P-17 b,0.0828,90.0,5246.0,10.54,5.768787452803375,0.4211967571921482
HAT-P-17 c,2.75,90.0,5246.0,10.54,5.768787452803375,0.4211967571921482
HAT-P-18 Ab,0.0559,166.0,4870.0,12.76,6.659459559799725,0.18544544740570654
HAT-P-19 b,0.0466,215.0,4990.0,12.9,6.237807700421973,0.27344936539761294
HAT-P-1 Bb,0.05561,139.0,5980.0,10.4,4.6849259987295255,1.1429562333904324
HAT-P-20 Ab,0.0361,70.0,4595.0,11.34,7.114509799928715,0.12195400859583722
HAT-P-21 b,0.0494,254.0,5588.0,11.46,4.43583141690031,1.4376972209032286
HAT-P-22 Ab,0.0414,82.0,5302.0,9.73,5.160930738081417,0.7372719390866774
HAT-P-23 b,0.0232,393.0,5924.0,11.94,3.968037248122867,2.2119998885489944
HAT-P-24 Ab,0.0465,405.0,6373.0,11.76,3.722724883926656,2.772745738127868
HAT-P-25 b,0.0466,297.0,5500.0,13.19,5.826217753413937,0.39949642625718523
HAT-P-26 b,0.0479,134.0,5079.0,11.74,6.104476008175961,0.3091787213244876
HAT-P-26 d,0.0643,134.0,5079.0,11.74,6.104476008175961,0.3091787213244876
HAT-P-27 Ab,0.0403,204.0,5300.0,12.21,5.6618491628705065,0.46479380919635815
HAT-P-27 Ac,0.0217,204.0,5300.0,12.21,5.6618491628705065,0.46479380919635815
HAT-P-28 b,0.0434,395.0,5680.0,13.03,5.047014521867698,0.8188308398547082
HAT-P-29 Ab,0.0667,322.0,6087.0,11.9,4.360720641520846,1.5406775113488598
HAT-P-2 b,0.0674,118.0,6414.0,8.71,3.350589963469373,3.9062857974839664
HAT-P-2 c,9.0,118.0,6414.0,8.71,3.350589963469373,3.9062857974839664
HAT-P-30 Ab,0.0412,193.0,6250.0,10.42,3.9922134549611297,2.1632893788251386
HAT-P-31 b,0.055,354.0,6065.0,11.66,3.914983689871061,2.322771689198505
HAT-P-32 b,0.03427,320.0,6001.0,11.29,3.7642501084004696,2.6687012351988706
HAT-P-33 Ab,0.0503,419.0,6401.0,11.89,3.778929885168525,2.6328616940563188
HAT-P-34 b,0.0861,257.0,6509.0,10.16,3.1103343833435275,4.873783649579699
HAT-P-35 Ab,0.0498,535.0,6096.0,12.46,3.8182310898938585,2.5392622954556523
HAT-P-36 b,0.0238,317.0,5580.0,12.26,4.754703688911242,1.0718117762630743
HAT-P-37 b,0.0379,411.0,5500.0,13.23,5.160790890619655,0.7373669089784102
HAT-P-38 b,0.0523,249.0,5330.0,12.56,5.579003264521319,0.5016475484495886
HAT-P-39 Ab,0.0509,642.0,6430.0,11.422,2.3843248596557345,9.51196089431412
HAT-P-3 Ab,0.03866,130.0,5224.0,11.86,6.290283238465815,0.26054737654847593
HAT-P-40 b,0.0608,501.0,6080.0,11.699,3.1998113706637703,4.488233590549937
HAT-P-41 Ab,0.0426,348.185,6479.0,11.087,3.3779497122960347,3.809080184870426
HAT-P-42 b,0.0575,447.0,5743.0,12.168,3.916462384340317,2.319610394760425
HAT-P-43 b,0.0443,543.0,5645.0,13.36,4.686000852055763,1.1418252934749418
HAT-P-44 Bb,0.0507,374.0,5295.0,13.21,5.345641988997599,0.6219324316850906
HAT-P-44 Bc,0.699,374.0,5295.0,13.21,5.345641988997599,0.6219324316850906
HAT-P-45 b,0.0452,305.0,6330.0,12.794,5.372500803266071,0.606735880703661
HAT-P-46 b,0.0577,296.0,6120.0,11.936,4.579541444705306,1.2594572249868812
HAT-P-46 c,0.387,296.0,6120.0,11.936,4.579541444705306,1.2594572249868812
HAT-P-47 b,0.0615,268.0,6703.0,10.6,3.4593260298560544,3.5340247610784585
HAT-P-48 b,0.0543,305.0,5946.0,12.16,4.738500803266071,1.0879268084962352
HAT-P-49 b,0.0412,322.0,6820.0,10.21,2.6707206415208464,7.30653961627896
HAT-P-4 b,0.0446,310.0,5890.0,11.2,3.7431915308286356,2.720967707963206
HAT-P-50 b,0.0453,597.0,6280.0,11.76,2.880128344353155,6.024883620060441
HAT-P-51 Ab,0.05069,470.0,5449.0,13.44,5.079510710321411,0.7946862813590357
HAT-P-52 b,0.03694,385.0,5131.0,14.07,6.142696352457497,0.2984842769358524
HAT-P-53 b,0.03159,719.0,5956.0,13.73,4.446355548085588,1.4238288247064006
HAT-P-54 b,0.04117,135.8,4390.0,13.505,7.840501150277586,0.06248841943622962
HAT-P-55 b,0.04604,480.0,5808.0,13.207,4.800793813122064,1.0272649603923543
HAT-P-56 b,0.0423,323.5,6566.0,10.91,3.3606285749764027,3.870335112740942
HAT-P-57 b,0.0406,303.0,7500.0,10.47,3.0627868574884776,5.0919632080952715
HAT-P-58 b,0.04994,519.0,5931.0,13.0,4.424163210757712,1.4532312079129717
HAT-P-59 b,0.05064,267.3,5678.0,11.8,4.665005206217316,1.1641204473192477
HAT-P-5 b,0.04079,340.0,5960.0,12.0,4.342605414788725,1.566598960677797
HAT-P-60 b,0.06277,235.4,6212.0,9.7,2.8409677074629194,6.246157299064662
HAT-P-61 b,0.0301,343.2,5587.0,13.2,5.5222636041166595,0.5285603219755756
HAT-P-63 b,0.04294,408.0,5400.0,13.7,5.646699184550599,0.4713248371887485
HAT-P-64 b,0.05387,635.0,6457.0,12.8,3.7861313735401225,2.6154561946748824
HAT-P-65 b,0.03951,841.0,5835.0,13.15,3.5260200210104404,3.3234717502840505
HAT-P-66 b,0.04363,927.0,6002.0,13.0,3.164601329277513,4.636171237353029
HAT-P-67 Ab,0.06505,371.686,6417.0,10.69,2.839118984099695,6.256801923024579
HAT-P-68 b,0.02996,202.0,4508.0,14.0,7.47324315276688,0.08764007466642236
HAT-P-69 b,0.06555,343.9,7724.0,9.8,2.1178391208899328,12.158061941394628
HAT-P-6 b,0.0494,200.0,6570.0,10.5,3.9948500216800937,2.1580424900605113
HAT-P-70 b,0.04739,329.0,8450.0,9.5,1.9140205102501273,14.668705718228871
HAT-P-7 Ab,0.039,320.0,6259.0,10.5,2.9742501084004704,5.524588774554905
HAT-P-8 Ab,0.0473,211.553,6401.79,10.4,3.772904058134534,2.6475146792319073
HATS-10 b,0.0449,496.0,5880.0,13.1,4.622591617549011,1.2104959841020804
HATS-11 b,0.0507,944.603,5871.0,14.0,4.123753397325196,1.9164550660381778
HATS-12 b,0.0441,512.41,6357.0,12.76,4.211912016587954,1.766994482317468
HATS-13 b,0.04057,476.0,5523.0,13.89,5.501965236397535,0.5385349647823178
HATS-14 b,0.03815,513.0,5346.0,13.79,5.239413174440918,0.68585882359966
HATS-15 b,0.02712,689.0,5311.0,14.774,5.582903890461871,0.4998485582922502
HATS-16 b,0.03744,774.0,5738.0,13.834,4.390295196585537,1.499277147461672
HATS-17 b,0.1308,339.0,5846.0,12.4,4.749001508984589,1.0774556339792907
HATS-18 b,0.01761,645.0,5600.0,14.0,4.952201426823663,0.8935511730001537
HATS-19 b,0.0589,780.0,5896.0,13.0,3.539526986547598,3.282382627382037
HATS-1 b,0.0444,303.0,5870.0,12.05,4.642786857488478,1.1881882600768148
HATS-20 b,0.04619,454.0,5406.0,13.77,5.484720735714481,0.5471566800121502
HATS-21 b,0.04676,286.0,5695.0,12.2,4.918169834354783,0.9220024312533219
HATS-22 b,0.05025,207.9,4803.0,13.46,6.870727553342654,0.1526542776984758
HATS-23 b,0.03397,747.0,5780.0,13.9,4.533396990923006,1.314138695857529
HATS-24 b,0.02547,510.0,6346.0,12.8,4.262149119510319,1.687098161658967
HATS-25 b,0.05163,466.0,5715.0,13.1,4.75807041655,1.068493374104411
HATS-26 b,0.04735,907.0,6071.0,12.955,3.1669635646995236,4.626095288265157
HATS-27 b,0.0611,840.0,6438.0,12.8,3.1786035696905923,4.576764563116368
HATS-29 b,0.05475,351.0,5670.0,12.6,4.8734644176708795,0.9607584944657601
HATS-2 b,0.023,360.0,5227.0,13.562,5.780487496163563,0.41668225089831723
HATS-30 Ab,0.04354,339.0,5943.0,12.192,4.541001508984589,1.3049666004522325
HATS-31 b,0.0478,872.0,6050.0,13.1,3.3974175753371636,3.7413899029960453
HATS-32 b,0.04024,839.0,5700.0,14.38,4.761190195856498,1.0654275475604646
HATS-33 b,0.03727,355.0,5659.0,11.9,4.14885823472453,1.8726503931921996
HATS-34 b,0.03166,532.0,5380.0,13.85,5.220441838524758,0.6979483173814122
HATS-35 b,0.03199,557.0,6300.0,12.56,3.8307240241313565,2.5102119362419373
HATS-36 b,0.0523,878.65,5950.0,14.386,4.666920433157724,1.1620687615292282
HATS-37 Ab,0.04913,211.1,5326.0,12.27,5.6475588334617175,0.47095180594765224
HATS-38 b,0.05036,347.7,5732.0,12.4,4.693976546583707,1.1334683072028637
HATS-39 b,0.06,773.0,6572.0,12.75,3.3091025304083743,4.058438673941142
HATS-3 b,0.0485,453.0,6351.0,11.44,3.1595089899358406,4.657966963902273
HATS-40 b,0.04997,1431.0,6460.0,13.4,2.621801831201118,7.643271163779227
HATS-41 b,0.0583,800.0,6424.0,17.7,8.18455006504028,0.045517664873813125
HATS-42 b,0.03689,942.0,6060.0,13.6,3.729745486035613,2.754874414359931
HATS-43 b,0.04944,341.0,5099.0,13.593,5.929228105037513,0.36333627381761985
HATS-44 b,0.03649,463.0,5080.0,14.428,6.100095044910233,0.31042878281270003
HATS-45 b,0.05511,818.0,6450.0,13.307,3.7432334816433848,2.7208625768949286
HATS-46 b,0.05367,448.0,5495.0,13.634,5.37760993000928,0.6038874831079039
HATS-47 b,0.04269,301.7,4512.0,14.8,7.4021234491250585,0.09357301442257317
HATS-48 Ab,0.03769,265.4,4546.0,14.3,7.180495407357917,0.11476298533840931
HATS-4 b,0.0362,420.0,5403.0,13.5,5.383753548010498,0.6004800466325655
HATS-50 b,0.05046,717.0,5990.0,14.0,4.722404221661,1.1041760206152917
HATS-51 b,0.04639,478.0,5758.0,12.5,4.102860516939407,1.9536906282674384
HATS-52 b,0.02498,631.0,6010.0,13.7,4.699853203779327,1.1273498684394783
HATS-53 b,0.04753,613.0,5644.0,13.8,4.862697627407925,0.9703333295745711
HATS-54 b,0.037,720.0,5621.0,13.9,4.613337517843657,1.220857548771692
HATS-56 b,0.06043,577.1,6536.0,11.6,2.7937446284566843,6.523822685694464
HATS-57 Ab,0.03493,280.0,5587.0,11.59,4.354209843288903,1.5499441978477007
HATS-58 Ab,0.05798,492.0,7175.0,11.55,3.0901744861631997,4.965125216552312
HATS-59 b,0.06112,654.0,5670.0,14.0,4.9221112583786635,0.9186614590732156
HATS-59 c,2.5,654.0,5670.0,14.0,4.9221112583786635,0.9186614590732156
HATS-5 b,0.0542,257.0,5304.0,12.63,5.580334383343528,0.5010329025310252
HATS-60 b,0.04708,494.7,5690.0,12.6,4.128290448179095,1.9084633347284576
HATS-61 b,0.07908,694.2,5541.0,13.2,3.9925769533230344,2.16256524295895
HATS-62 b,0.04163,515.9,5435.0,14.0,5.437172360633458,0.5716511160934743
HATS-63 b,0.04026,634.4,5626.0,13.7,4.688184128452262,1.1395315361065252
HATS-64 b,0.06562,1087.0,6560.0,12.8,2.618852279568527,7.66406339013159
HATS-65 Ab,0.04497,491.0,6276.0,12.38,3.9245925393851575,2.3023056763063385
HATS-66 b,0.04714,1542.0,6606.0,14.0,3.05957813142531,5.107033979490512
HATS-67 b,0.03032,983.0,6605.0,14.0,4.037232410839323,2.075424961017118
HATS-68 b,0.05071,619.0,6122.0,12.16,3.201546754899409,4.481065561625652
HATS-69 b,0.03211,420.3,5137.0,13.76,5.6422030499728155,0.47328068404108053
HATS-6 b,0.03623,148.4,3724.0,15.2,9.342830495284959,0.01566274227724125
HATS-70 b,0.03632,1307.0,7930.0,12.6,2.018622062097279,13.321440064712455
HATS-71 b,0.03946,140.68,3254.0,15.3,9.558838201775476,0.01283703482225512
HATS-72 b,0.066517,127.66,4656.1,12.7,7.169725799531067,0.11590700399749945
HATS-75 b,0.032742,195.3,3790.4,15.8,9.34648878356073,0.015610056916881417
HATS-77 b,0.03607,414.0,4071.0,16.35,8.264998294395506,0.042266927824461654
HATS-7 b,0.04012,257.0,4985.0,13.34,6.290334383343527,0.26053510344770064
HATS-8 b,0.04667,829.0,5679.0,14.03,4.437227347248632,1.4358499622642618
HATS-9 b,0.0312,654.36,5599.0,13.3,4.220916281327771,1.752400980367163
HD 100546 b,53.0,110.0,11000.0,6.7,1.4930365742088751,21.616499655709813
HD 100655 Ab,0.76,122.0,4861.0,6.45,1.0182008466262582,33.474928753259796
HD 100777 b,1.03,52.8,5582.0,8.42,4.806830387330939,1.0215693281062157
HD 10180 c,0.0641,39.4,5911.0,7.33,4.35251889087213,1.5523599999999997
HD 10180 d,0.1286,39.4,5911.0,7.33,4.35251889087213,1.5523599999999997
HD 10180 e,0.2699,39.4,5911.0,7.33,4.35251889087213,1.5523599999999997
HD 10180 f,0.4929,39.4,5911.0,7.33,4.35251889087213,1.5523599999999997
HD 10180 g,1.422,39.4,5911.0,7.33,4.35251889087213,1.5523599999999997
HD 10180 h,3.4,39.4,5911.0,7.33,4.35251889087213,1.5523599999999997
HD 101930 Ab,0.302,30.49,5079.0,8.21,5.789212878173098,0.4133470559531085
HD 102117 b,0.1532,42.0,5672.0,7.47,4.353753548010498,1.5505957196896802
HD 102195 b,0.049,28.98,5291.0,8.05,5.739508094324222,0.43270983095699983
HD 102272 b,0.614,360.0,4908.0,8.71,0.9284874961635641,36.3584199478542
HD 102272 c,1.57,360.0,4908.0,8.71,0.9284874961635641,36.3584199478542
HD 102329 b,2.01,158.0,4830.0,8.04,2.0467145652278855,12.981180057462712
HD 102365 Ab,0.46,9.24,5650.0,4.89,5.061640143899466,0.8078745786822416
HD 102956 Ab,0.0807,126.0,5054.0,8.0,2.498147274412185,8.565270643050171
HD 103197 b,0.249,49.3,5303.0,9.41,5.94576540361385,0.35784408140377
HD 103720 b,0.0498,41.6,5017.0,9.49,6.394533346866286,0.23669367964231536
HD 103774 Ab,0.07,55.0,6489.0,7.12,3.4181865525287813,3.6705012726565545
HD 103891 b,3.27,54.9,6072.0,8.65,4.95213827774954,0.8936031456340264
HD 104067 b,0.2674,20.8,4969.0,7.93,6.339683325186192,0.24895833448954766
HD 104067 c,0.1058,20.8,4969.0,7.93,6.339683325186192,0.24895833448954766
Hd 104067 d,0.03,20.8,4969.0,7.93,6.339683325186192,0.24895833448954766
HD 104289 b,2.42,70.369,6108.74,8.07,3.83309310301051,2.5047406194461415
HD 104985 b,0.95,102.0,4786.0,5.79,0.746999141190412,42.97346210705641
HD 105618 b,0.091,70.0837,5671.0,8.64,4.411914890423823,1.469718103927032
HD 105618 c,35.731,70.0837,5671.0,8.64,4.411914890423823,1.469718103927032
HD 105779 b,3.38,55.1,5792.0,8.64,4.9342420057410745,0.908454535938883
HD 106252 b,2.655,37.44,5754.0,7.36,4.493320799669663,1.3635519228193655
HD 106270 b,4.3,84.9,5638.0,7.73,3.085461548780236,4.9867245566934075
HD 106315 b,0.0907,109.0,6327.0,9.0,3.812867510296881,2.5518373863144896
HD 106315 c,0.1536,109.0,6327.0,9.0,3.812867510296881,2.5518373863144896
HD 10647 Ab,2.03,17.3,6039.0,5.52,4.329769484356023,1.5852297212233433
HD 106515 Ab,4.59,35.2,5232.0,7.35,4.617286682609345,1.2164249713194815
HD 106574 b,2.2,143.0,4501.0,5.88,0.10331981267469015,77.74492965359163
HD 106906 (AB) b,850.0,92.0,6798.0,7.8,2.9810608632722237,5.490041845552289
HD 107148 Ab,0.269,51.3,5797.0,8.01,4.459413174440918,1.406807678981417
HD 107148 Ac,0.1406,51.3,5797.0,8.01,4.459413174440918,1.406807678981417
HD 108147 b,0.102,38.57,6067.0,6.99,4.058751805669791,2.0346948119806534
HD 108236 b,0.0469,64.6,5720.0,9.2,5.14883741002458,0.7455298487869582
HD 108236 c,0.0651,64.6,5720.0,9.2,5.14883741002458,0.7455298487869582
HD 108236 d,0.1131,64.6,5720.0,9.2,5.14883741002458,0.7455298487869582
HD 108236 e,0.14,64.6,5720.0,9.2,5.14883741002458,0.7455298487869582
HD 108236 f,0.1758,64.6,5720.0,9.2,5.14883741002458,0.7455298487869582
HD 108341 Ab,2.0,49.4,5122.0,9.36,5.891365255381766,0.37623041173599847
HD 108863 b,1.4,139.0,4956.0,7.89,2.174925998729525,11.535318772086313
HD 108874 b,1.051,68.5,5407.0,8.76,4.581547142537872,1.2571327572132107
HD 108874 c,2.68,68.5,5407.0,8.76,4.581547142537872,1.2571327572132107
HD 109246 b,0.33,65.6,5844.0,8.77,4.685480803121699,1.1423723391183054
HD 109271 Ab,0.079,62.0,5783.0,8.05,4.088041552508731,1.9805389097722716
HD 109271 Ac,0.196,62.0,5783.0,8.05,4.088041552508731,1.9805389097722716
HD 109286 b,1.259,55.5,5694.0,8.77,5.048535084386618,0.8176848782275162
HD 109749 Ab,0.0635,63.0821,5868.57,8.1,4.10046928730292,1.9579981858486963
HD 109988 b,12.518,42.5279,5185.97,8.9,5.756630309675717,0.425939460160784
HD 110067 b,0.0793,32.22,5266.0,8.4,5.859372319584004,0.3874815891122188
HD 110067 c,0.104,32.22,5266.0,8.4,5.859372319584004,0.3874815891122188
HD 110067 d,0.136,32.22,5266.0,8.4,5.859372319584004,0.3874815891122188
HD 110067 e,0.1785,32.22,5266.0,8.4,5.859372319584004,0.3874815891122188
HD 110067 f,0.2163,32.22,5266.0,8.4,5.859372319584004,0.3874815891122188
HD 110067 g,0.262,32.22,5266.0,8.4,5.859372319584004,0.3874815891122188
HD 110113 b,0.035,106.3,5732.0,10.0,4.867333677383517,0.9661988784915923
HD 110113 c,0.068,106.3,5732.0,10.0,4.867333677383517,0.9661988784915923
HD 110537 b,16.714,45.0858,5718.0,7.83,4.559801099113752,1.282565520067293
HD 110833 b,0.7904,14.994,4960.66,7.027,6.147412467449532,0.2971905618473217
HD 11112 b,13.38,44.3804,5905.64,7.13,3.8940439389777017,2.3680039604861265
HD 111232 b,2.148,29.0,5494.0,7.61,5.29801001050522,0.6498243720654852
HD 111232 c,17.25,29.0,5494.0,7.61,5.29801001050522,0.6498243720654852
HD 111591 b,2.5,108.0,4884.0,6.6,1.4328812225652499,22.847964271773908
HD 11231 b,0.0664,134.0,6500.0,8.6,2.9644760081759607,5.574547196443283
HD 112570 b,3.9,100.5,4672.0,6.1,1.0891696912174602,31.356827979993472
HD 112640 b,1.7,326.8,4155.0,6.5,-1.0714102393018905,229.38451445550683
HD 113337 Ab,1.03,36.9,6577.0,6.0,3.1648681692046976,4.635031951787801
HD 113337 Ac,4.8,36.9,6577.0,6.0,3.1648681692046976,4.635031951787801
HD 113538 b,1.24,15.8,4462.0,9.06,8.066714565227887,0.05073576042101182
HD 113538 c,2.44,15.8,4462.0,9.06,8.066714565227887,0.05073576042101182
HD 114082 b,0.5109,95.06,6651.0,8.2,3.3100109502063013,4.0550444570751605
HD 114386 b,1.02,28.0,4819.0,8.73,6.494209843288904,0.21593153034171222
HD 114613 b,5.34,20.67,5641.0,4.85,3.273297616863559,4.19450728732551
HD 114729 Ab,2.08,35.0,5662.0,6.69,3.969659778248622,2.208696732552972
HD 114783 b,1.16,20.4,5105.0,7.57,6.021849162870506,0.3336263428594166
HD 11505 Ab,20.247,38.9679,5757.15,7.42,4.466464989638822,1.3977001254392623
HD 11506 b,2.8,51.261,6030.0,7.51,3.9610646292444596,2.2262511063776236
HD 11506 c,0.774,51.261,6030.0,7.51,3.9610646292444596,2.2262511063776236
HD 11506 d,18.2,51.261,6030.0,7.51,3.9610646292444596,2.2262511063776236
HD 115404 Ab,0.088,10.9816,5019.17,6.66,6.456671896630079,0.2235276443637001
HD 115404 Ac,11.364,10.9816,5019.17,6.66,6.456671896630079,0.2235276443637001
HD 115517 b,1.3347,74.0873,5632.0,8.59,4.241281160685572,1.719837981090377
HD 115954 Ab,4.5,218.39,5957.0,8.34,1.6438362585051927,18.813322340426076
HD 116029 Ab,1.73,123.2,4951.0,8.04,2.5869464608579644,7.892624034424893
HD 117207 b,3.78,33.0,5432.0,7.26,4.667430300610562,1.1615231760197517
HD 11755 b,1.08,231.5,4312.5,6.87,0.047245023230138905,81.86570208460947
HD 117618 b,0.18,38.0,5861.0,7.18,4.281082016915949,1.657933829441499
HD 118203 b,0.07082,88.6,5872.0,8.05,3.312831390564746,4.0445242508210075
HD 118203 c,5.36,88.6,5872.0,8.05,3.312831390564746,4.0445242508210075
HD 118904 Ab,1.7,111.0,4469.0,5.5,0.27338510606671207,66.47310380008895
HD 11964 Ab,3.16,33.98,5248.0,6.42,3.763883127334866,2.6696034141542646
HD 11964 Ac,0.229,33.98,5248.0,6.42,3.763883127334866,2.6696034141542646
HD 120084 b,4.3,97.7,4892.0,5.91,0.9605271814061354,35.30117226174776
HD 121504 Ab,0.33,44.37,6075.0,7.54,4.304552856417225,1.6224781521979417
HD 122562 b,4.313,53.2528,4956.0,7.69,4.058287761739096,2.0355646269283136
HD 122562 c,0.406,53.2528,4956.0,7.69,4.058287761739096,2.0355646269283136
HD 124330 Ab,0.86,60.1977,6138.0,8.0,4.102100508527355,1.955058677992149
HD 12484 b,0.297,51.1,5920.0,8.17,4.627895499326437,1.2045970638678078
HD 125390 b,1.55,154.3,4850.0,8.2,2.2581703696842563,10.683950128769103
HD 125595 b,0.0809,27.4,4908.0,9.03,6.84124718589806,0.15685599631999794
HD 125612 Ab,1.37,52.82,5897.0,8.31,4.696008015645473,1.131349511694704
HD 125612 Ac,0.05,52.82,5897.0,8.31,4.696008015645473,1.131349511694704
HD 125612 Ad,4.2,52.82,5897.0,8.31,4.696008015645473,1.131349511694704
HD 126053 b,2630.0,17.4297,5714.0,6.27,5.063550439511946,0.80645441566937
HD 12648 b,0.54,158.4,4835.8,6.98,0.9812241137326261,34.63461421407459
HD 126614 Ab,2.35,72.4,5585.0,8.81,4.511307169014266,1.341149315854653
HD 12661 b,0.83,37.16,5742.0,7.44,4.58962147339198,1.2478184727212294
HD 12661 c,2.56,37.16,5742.0,7.44,4.58962147339198,1.2478184727212294
HD 127506 b,0.287,22.5279,4595.32,8.7,6.936396451704597,0.14369492145080065
HD 127506 c,3.453,22.5279,4595.32,8.7,6.936396451704597,0.14369492145080065
HD 128311 b,1.099,16.6,4965.0,7.51,6.409459559799724,0.23346198624058284
HD 128311 c,1.76,16.6,4965.0,7.51,6.409459559799724,0.23346198624058284
HD 128356 b,0.87,26.03,4875.0,8.29,6.2126291594538205,0.2798648371912057
HD 128717 b,2.18,73.636,6157.82,8.29,3.954549054744895,2.239651153012733
HD 130322 b,0.09,30.0,5330.0,8.05,5.664393726401689,0.4637057801235805
HD 130948 B,1100.0,18.2031,6030.0,5.87,4.569273225390999,1.271424892098704
HD 131496 b,2.09,110.0,4927.0,7.96,2.753036574208875,6.773066978090832
HD 131509 b,49.476,77.2897,5112.0,7.93,3.4893918920650844,3.4375042451723488
HD 13167 Ab,4.1,149.6,5671.0,8.34,2.465342032357789,8.82801753361305
HD 132406 b,1.98,71.0,5885.0,8.45,4.193708256404623,1.7968701636016986
HD 132563 Bb,2.62,96.0,5985.0,9.47,4.558643834802158,1.2839333095943912
HD 133131 Ab,1.44,47.0,5799.0,8.4,5.039510710321412,0.8245095985707471
HD 133131 Ac,4.36,47.0,5799.0,8.4,5.039510710321412,0.8245095985707471
HD 134113 b,0.638,72.185622,5807.06,8.26,3.967746484997434,2.2125923474971216
HD 134606 Ab,0.1023,26.5,5624.92,6.85,4.73377063031596,1.0926768647946643
HD 134606 Ac,0.2962,26.5,5624.92,6.85,4.73377063031596,1.0926768647946643
HD 134606 Ad,1.94,26.5,5624.92,6.85,4.73377063031596,1.0926768647946643
HD 134606 Ae,0.0527,26.5,5624.92,6.85,4.73377063031596,1.0926768647946643
HD 134606 Af,0.1784,26.5,5624.92,6.85,4.73377063031596,1.0926768647946643
