planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,predicted_habitable_zone_status_Random Forest,predicted_habitable_zone_status_Decision Tree,predicted_habitable_zone_status_K-Neighbors,predicted_habitable_zone_status_SVM,HZ_distance_HZ_distance_recent_venus_Random Forest_prediction,HZ_distance_HZ_distance_recent_venus_Decision Tree_prediction,HZ_distance_HZ_distance_recent_venus_K-Neighbors_prediction,HZ_distance_HZ_distance_recent_venus_SVM_prediction,HZ_distance_HZ_distance_recent_venus_Linear Regression_prediction,HZ_distance_HZ_distance_recent_venus_Polynomial Regression_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Random Forest_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Decision Tree_prediction,HZ_distance_HZ_distance_runaway_greenhouse_K-Neighbors_prediction,HZ_distance_HZ_distance_runaway_greenhouse_SVM_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Linear Regression_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Polynomial Regression_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Random Forest_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Decision Tree_prediction,HZ_distance_HZ_distance_maximum_greenhouse_K-Neighbors_prediction,HZ_distance_HZ_distance_maximum_greenhouse_SVM_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Linear Regression_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Polynomial Regression_prediction,HZ_distance_HZ_distance_early_mars_Random Forest_prediction,HZ_distance_HZ_distance_early_mars_Decision Tree_prediction,HZ_distance_HZ_distance_early_mars_K-Neighbors_prediction,HZ_distance_HZ_distance_early_mars_SVM_prediction,HZ_distance_HZ_distance_early_mars_Linear Regression_prediction,HZ_distance_HZ_distance_early_mars_Polynomial Regression_prediction
psi UMa c,Candidate,19929.2,17.513,psi UMa,3.01,4537.0,45.02477,108.368486,,,Not in HZ,2.1654181642396746,1.7150340958110597,0.9289843959901768,0.880779652348132,Not in HZ,Not in HZ,Not in HZ,Not in HZ,2.186586909014864,2.1865869090148657,3.5075176513590405,3.031183940893988,2.866406036943184,1.8540581242688763,1.7316811053042587,1.7316811053042558,2.7771477638514392,2.397479821691916,2.2694976619264318,1.4691806972274288,0.9584200218851047,0.9499064456777501,1.566678579864392,1.3361116915197107,1.2877075035841588,0.7248794831847818,0.909816311957933,0.9006082082294236,1.4853561606207075,1.2674355046884376,1.2208559801327092,0.6873173875210539
RX J1604.3-2130 Ab,Candidate,3286.203561,41.0,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,2.006017043,,,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.155354498296917,4.155030256579352,3.751169526645165,3.9988635322766677,4.027660498427893,4.170938173689667,3.290311770951677,3.2897805429175686,2.969995980510933,3.1476203008255257,3.1891447171428524,3.3023464959642777,1.867439538295384,1.86023460480076,1.680528948365661,1.7480419046011622,1.7832738976721867,1.8694826169496324,1.7682347729064138,1.763671689551884,1.5932944646359957,1.6537090207302498,1.6907189442123467,1.772437857969034
RX J1604.3-2130 Ac,Candidate,3286.203561,9.6,RX J1604.3-2130 A,9.885491525,5688.237937,145.3,2.006017043,,,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.155354498296917,4.155030256579352,3.751169526645165,3.997718453806841,4.028462205320327,4.169268076780933,3.2902081025831347,3.2897805429175686,2.969995980510933,3.1464820303541257,3.1897781694247307,3.3010264167456898,1.867439538295384,1.86023460480076,1.680528948365661,1.7474053007041321,1.7838324589917751,1.8684197424093023,1.7682347729064138,1.763671689551884,1.5932944646359957,1.6531133182229873,1.6912482938876785,1.771430495225021
Sand 178 c,Candidate,19.99,16.13423714,Sand 178,14.0,3520.0,58.8285,0.007433195,,,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098849,1.7650734837163284,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.564205527301314,4.55022608106587,3.947906539182322,4.111559849890559,4.925605126953814,4.694040142256402,3.616235788665224,3.60449046040711,3.1272966687313923,3.276275963362747,3.9008349832289553,3.718139567990562,1.8416278178804097,1.839806461703748,1.6110233251291004,1.7389995401349343,2.117607384284037,1.9486672218225083,1.7466080153289434,1.744456386024398,1.5275094000515759,1.653032750309868,2.0077427791746874,1.847620910884364
Sand 178 d,Candidate,3286.203561,16.13423714,Sand 178,14.0,3520.0,58.8285,0.007433195,,,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098849,1.7650734837163284,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.564205527301314,4.55022608106587,4.111507927038293,3.7972726761560622,4.924919594348763,4.6904444642351795,3.616235788665224,3.60449046040711,3.256875466905414,3.01493638282733,3.9002937745876665,3.7152996209807787,1.8416278178804097,1.839806461703748,1.6803092531548338,1.584102937738643,2.117132554431789,1.9464870246299886,1.7466080153289434,1.744456386024398,1.593201638005263,1.5037212697419413,2.0072927183865197,1.8455542003913958
Sand 178 e,Candidate,186.37,16.13423714,Sand 178,14.0,3520.0,58.8285,0.007433195,,,Not in HZ,4.56052840973082,3.612576840670404,1.8615766009098849,1.7650734837163284,Not in HZ,Not in HZ,Conservative HZ,Not in HZ,4.564205527301314,4.55022608106587,3.6234850209229634,4.0947010784136175,4.925570206115756,4.693858732373737,3.616235788665224,3.60449046040711,2.8703004083226515,3.2621704166260557,3.900807414213012,3.7179962875225288,1.8416278178804097,1.839806461703748,1.4806438560468116,1.7304461679753629,2.1175831965849348,1.948557275361551,1.7466080153289434,1.744456386024398,1.4038860682105394,1.6447724984517111,2.0077198532047418,1.847516687328596
SAO 206462 b,Candidate,3286.203561,100.0,SAO 206462,8.7,5688.237937,302.4853135,25.90649065,,,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.908148069550774,3.8966444973402137,3.751169526645165,4.0013069879821055,3.812924651387781,3.926111717403198,3.089715724673312,3.085176318072748,2.969995980510933,3.149846980677321,3.0190468689951793,3.1084541346714563,1.747573956861443,1.74581477044791,1.680528948365661,1.7491172017453223,1.6949085930293748,1.761042262546923,1.656733272583193,1.655191199826262,1.5932944646359957,1.6547031857997734,1.6069349197243012,1.6696287904538982
SAO 206462 c,Candidate,3286.203561,300.0,SAO 206462,8.7,5688.237937,302.4853135,25.90649065,,,Not in HZ,3.898155966168649,3.086385354854148,1.7458751222647608,1.6552484518753583,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.908148069550774,3.8966444973402137,3.751169526645165,4.008600470917004,3.807818238060176,3.92871184055043,3.089715724673312,3.085176318072748,2.969995980510933,3.157102180923452,3.015012141085126,3.1104960107696256,1.747573956861443,1.74581477044791,1.680528948365661,1.7531638832946732,1.691350877617984,1.7613117399726343,1.656733272583193,1.655191199826262,1.5932944646359957,1.6584894503768495,1.6035632657412968,1.6698864219744416
tau Cet b,Candidate,13.965,0.105,tau Cet,3.5,5344.0,3.65,0.453508811,,,Not in HZ,2.42391658510186,1.919352734373336,1.0741561701138365,1.0183999279968026,Not in HZ,Not in HZ,Not in HZ,Not in HZ,2.4239165851018627,2.423916585101859,4.683618694399208,4.292624871104314,2.89653895501869,2.3935436089071445,1.919352734373339,1.919352734373336,3.7086779756932096,3.3963253479714934,2.293217967989481,1.895485375241655,1.0741561701138378,1.074156170113837,2.0752888956468927,1.883440666043898,1.3127363444627258,1.0433170164295094,1.0183999279968008,1.0183999279968026,1.9675669176651827,1.7851327202482654,1.2445789827783442,0.9891753240063945
tau Cet c,Candidate,35.362,0.195,tau Cet,3.5,5344.0,3.65,0.453508811,,,Not in HZ,2.42391658510186,1.919352734373336,1.0741561701138365,1.0183999279968026,Not in HZ,Not in HZ,Not in HZ,Not in HZ,2.4239165851018627,2.423916585101859,3.3746300228750576,4.290400638985895,2.8965321662012586,2.3934646983431422,1.919352734373339,1.919352734373336,2.672172126508408,3.3944686516370055,2.2932126068983187,1.89542298686399,1.0741561701138378,1.074156170113837,1.4950224972219497,1.8823098152257116,1.3127316328753458,1.0432664345216272,1.0183999279968008,1.0183999279968026,1.4174204754346198,1.7840425546895804,1.244574517181011,0.9891273852242772
tau Cet d,Candidate,94.11,0.374,tau Cet,3.5,5344.0,3.65,0.453508811,,,Conservative HZ,2.42391658510186,1.919352734373336,1.0741561701138365,1.0183999279968026,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,2.4239165851018627,2.423916585101859,2.991900885738675,4.284297694319038,2.8965152655767032,2.3932552845826263,1.9193527343733388,1.919352734373336,2.369112944727255,3.3893746464991192,2.2931992613262238,1.8952574144867564,1.0741561701138378,1.074156170113837,1.3253635317036827,1.8792088661975228,1.3127199081566023,1.0431318031360712,1.0183999279968008,1.018399927996803,1.2565680168579667,1.7810533742268715,1.2445634044979113,0.9889997899096334
tau Cet i,Candidate,3286.203561,11.0,tau Cet,3.5,5344.0,3.65,0.453508811,,,Not in HZ,2.42391658510186,1.919352734373336,1.0741561701138365,1.0183999279968026,Not in HZ,Not in HZ,Not in HZ,Not in HZ,2.4073644961520118,2.423916585101859,4.255603500833076,3.968842269052927,2.8955739859842726,2.3830134615640572,1.913417774686187,1.919352734373336,3.369780047991127,3.1279326388749125,2.2924559692082256,1.8871595943131552,1.0809677814506735,1.0885585603243553,1.884265044973494,1.7233128173090575,1.312066832171586,1.0365428258757312,1.0214783274363004,1.018399927996803,1.7864589617946094,1.6311239995098457,1.2439444209376918,0.9827551845999651
TOI-1438 b,Candidate,5.1396625,0.056,TOI-1438,9.885491525,5269.0,110.51,1.160396867,,,Not in HZ,4.057049100761274,3.2126037648148205,1.793240125610729,1.7001598798546975,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.034512994731249,4.029714329792568,4.287354336548238,4.28685044760287,4.0586091933506,4.0902361688792945,3.196851638301484,3.1920974123050194,3.394979728052674,3.392766409241352,3.2137353730919065,3.238770997551989,1.7881789116063544,1.7842474871943568,1.8945690345180222,1.8784575752447126,1.78963090678018,1.8052102264961105,1.692257055477112,1.6808806329810304,1.796229354925421,1.7806174584633334,1.6967504903722561,1.7115188622141062
TOI-1438 c,Candidate,9.42807,0.084,TOI-1438,9.885491525,5269.0,110.51,1.160396867,,,Not in HZ,4.057049100761274,3.2126037648148205,1.793240125610729,1.7001598798546975,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.034512994731249,4.029714329792568,4.545082708473297,4.2864052552832055,4.0586075783758995,4.090237930951145,3.196851638301484,3.1920974123050194,3.599063510453644,3.392394775178009,3.213734097644744,3.2387723972858655,1.7881789116063544,1.7842474871943568,2.008506394895118,1.8782311889582313,1.789629785267457,1.8052117635134897,1.6922823954996802,1.6808806329810302,1.9042526550267866,1.7803991888425676,1.6967494274289214,1.7115203178476541
TOI-193 b,Candidate,0.7921,16.13423714,TOI-193,9.885491525,5222.0,302.4853135,8.693846668,,,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.034885318702942,4.03099073842244,4.247196451442017,4.283696011344122,4.061963873101086,4.081856139196271,3.1989115323573794,3.1920974123050194,3.363222187688046,3.3909633765125684,3.216401290063669,3.232170456542609,1.7797367208298835,1.7729017977908796,1.8740197558107152,1.8754913637653605,1.7902560027100267,1.798354224117495,1.687924789947498,1.6808806329810304,1.7767477257988245,1.7779262031957783,1.6973437087919787,1.7050206920751667
TOI-193 c,Candidate,1.516,16.13423714,TOI-193,9.885491525,5222.0,302.4853135,8.693846668,,,Not in HZ,4.04690162758183,3.204613036850211,1.7857752463689445,1.693083545359642,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.034885318702942,4.03099073842244,4.247196451442017,4.283620722905049,4.061963721164587,4.081857059572749,3.1989115323573794,3.1920974123050194,3.363222187688046,3.3909004949688453,3.216401170114092,3.2321711851784336,1.7797367208298835,1.7729017977908796,1.8740197558107152,1.8754530672513,1.7902558974721654,1.7983548752759968,1.687924789947498,1.6808806329810304,1.7767477257988245,1.7778892803141635,1.697343609043754,1.7050213090548803
T Tau N b,Candidate,3286.203561,12.0,T Tau N,10.12,4580.0,143.7,1.58093326,,,Not in HZ,3.9768118178380014,3.149646443061189,1.7094305346050187,1.6207262526795818,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.9547168818818106,3.929280651098103,3.786402902979296,3.900847987984838,4.148227915265327,4.018557947881137,3.133574537683812,3.122324955393609,2.9987337852910505,3.0836823710864136,3.2848570989699915,3.1825570415853175,1.6880589414472373,1.6864252233830528,1.638348505265482,1.6674314363721223,1.8149657859905899,1.7282106124892578,1.5960005894929086,1.584971557919026,1.5533256390090915,1.5800561313548211,1.7207796882494288,1.6385411802846859
TWA 7 b,Candidate,3286.203561,25.0,T Tau N,10.12,4580.0,143.7,1.58093326,,,Not in HZ,3.9768118178380014,3.149646443061189,1.7094305346050187,1.6207262526795818,Not in HZ,Not in HZ,Not in HZ,Not in HZ,3.954232189111815,3.929280651098103,3.786402902979296,3.9013228842526027,4.147895998399032,4.018850601682839,3.133790740595511,3.122324955393609,2.9987337852910505,3.084154441445782,3.2845948416558377,3.1827884259802772,1.6871708513872092,1.6864252233830528,1.638348505265482,1.6676953432856942,1.8147345344888492,1.728402834693397,1.5954386163465046,1.584971557919026,1.5533256390090915,1.5803030872344754,1.7205605307405336,1.6387233291894137
TW Hya c,Candidate,3286.203561,80.0,TW Hya,11.1,4050.0,60.0,0.111764145,,,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123875,1.6287597510986065,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.05811408822437,4.0448708600007715,3.8787633519275255,3.852748684574318,4.3609344905155645,4.1510749517469,3.22109714401714,3.203887173926536,3.0722889628001466,3.0527304007188647,3.453450875670311,3.287879555275471,1.6943549415661041,1.6939310153642924,1.6203666188398316,1.6279122624199092,1.893294328699303,1.7502475392626446,1.6057189737744444,1.6060685656438227,1.5363298254778368,1.543903913913875,1.795053767614145,1.6594589739288623
TW Hya d,Candidate,3286.203561,24.0,TW Hya,11.1,4050.0,60.0,0.111764145,,,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123875,1.6287597510986065,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.05811408822437,4.0448708600007715,3.8787633519275255,3.8507018703003175,4.362364286247294,4.150330014279908,3.220853023908219,3.203887173926536,3.0722889628001466,3.050695566774931,3.454580599485126,3.287290517990984,1.6943549415661041,1.6939310153642924,1.6203666188398316,1.6267754517553934,1.8942904890144923,1.7497457136581813,1.6057189737744444,1.6060685656438227,1.5363298254778368,1.542840141616375,1.7959978307293865,1.6589835339715893
TW Hya f,Candidate,3286.203561,94.0,TW Hya,11.1,4050.0,60.0,0.111764145,,,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123875,1.6287597510986065,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.05811408822437,4.0448708600007715,3.8787633519275255,3.853260463273771,4.360577041582633,4.1512631227535985,3.22109714401714,3.203887173926536,3.0722889628001466,3.0532392305545346,3.4531684447166073,3.2880283475442598,1.6943549415661041,1.6939310153642924,1.6203666188398316,1.6281964116236396,1.8930452886205056,1.7503743740044992,1.6057189737744444,1.6060685656438227,1.5363298254778368,1.5441697997777741,1.7948177518353348,1.6595791400884874
TW Hya g,Candidate,3.56,0.041,TW Hya,11.1,4050.0,60.0,0.111764145,,,Not in HZ,4.098773007995753,3.2465740654798894,1.7178649772123875,1.6287597510986065,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.056984453941451,4.0448708600007715,4.977709867351443,4.168571902432722,4.363664990064437,4.156737348163841,3.2204537018137738,3.203887173926536,3.9427617215369195,3.3146584861121973,3.4556078707925817,3.2923541682436266,1.694278088768477,1.6939310153642924,2.0869752030327797,1.78357570670391,1.8951939039160992,1.7537592982168215,1.6060685656438236,1.6060685656438227,1.9787236019807792,1.693901031177433,1.7968540627425353,1.6627877700575557
2MASS J18471756+4248402 b,Aschwaden Prediction,4.8349851,0.0549240763980996,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,2 banding 1,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.221979820507247,4.257404447508608,4.159061041718305,4.331521470990511,4.025180931338162,4.183561216441887,3.3356779525685156,3.3707359269534263,3.292874014804036,3.42159076426593,3.1871578078434295,3.3122656594943134,1.8805693715799845,1.8789416227487592,1.866855920354927,1.914681794606276,1.784484712401203,1.8788068373568785,1.7839569146263148,1.7894745156943022,1.7699491515808408,1.8136278983176117,1.6918652585444818,1.7812786717995355
2MASS J18471756+4248402 c,Aschwaden Prediction,3.626238825,0.0453388261198139,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,3 banding 2,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.223003562416539,4.257404447508608,4.257404447508608,4.331647702256133,4.02518142976837,4.183559499483508,3.3364875064088744,3.3707359269534263,3.3707359269534267,3.4216960616252057,3.1871582015009814,3.3122643001845367,1.8805693715799845,1.8789416227487592,1.91099880921516,1.9147459991213185,1.784485058632157,1.8788056431644908,1.7843155530722725,1.7894745156943022,1.8118006237992443,1.8136897694440917,1.6918655866917802,1.7812775402984964
2MASS J18471756+4248402 d,Aschwaden Prediction,4.02915425,0.0486379503657342,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,5 banding 3,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.223003562416539,4.257404447508608,4.191842176981739,4.33160562852612,4.025181260968591,4.1835600613466974,3.3364875064088744,3.3707359269534263,3.3188279855204996,3.42166096585139,3.1871580681829155,3.312264745014459,1.8805693715799845,1.8789416227487592,1.8815702166416712,1.9147245993654414,1.784484941371101,1.8788060337975656,1.784260845780673,1.7894745156943022,1.7838996423203084,1.813669147350221,1.6918654755553992,1.7812779104238432
2MASS J18471756+4248402 e,Aschwaden Prediction,3.0218656875,0.0401497434107505,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,5 banding 4,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.223895683269934,4.257404447508608,4.257404447508608,4.331710804900614,4.025181689105856,4.183558680823074,3.3364875064088744,3.3707359269534263,3.3707359269534267,3.421748697369553,3.1871584063277494,3.312263652035548,1.8805693715799845,1.8789416227487592,1.91099880921516,1.9147780945565187,1.78448523880005,1.8788050743686218,1.7843155530722725,1.7894745156943022,1.8118006237992443,1.8137206986973249,1.6918657574490181,1.7812770013653632
2MASS J18471756+4248402 f,Aschwaden Prediction,3.2233234,0.0419149150079946,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,4 banding 3,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.223895683269934,4.257404447508608,4.257404447508608,4.331689771870489,4.025181601754217,4.183558950149815,3.3364875064088744,3.3707359269534263,3.3707359269534267,3.4217311533010757,3.187158337336453,3.3122638652683642,1.8805693715799845,1.8789416227487592,1.91099880921516,1.914767396707354,1.784485178112994,1.8788052614367623,1.7843155530722725,1.7894745156943022,1.8118006237992443,1.813710389529562,1.691865699931852,1.7812771786118566
2MASS J18471756+4248402 g,Aschwaden Prediction,6.043731375,0.0637337449264786,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,5 banding 2,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.2202843850946845,4.257404447508608,4.12627990645487,4.331395215359184,4.025180452710158,4.183563011433942,3.3356779525685156,3.3707359269534263,3.2669200440875734,3.4214854426197845,3.187157429832185,3.3122670805467767,1.8805693715799845,1.8789416227487592,1.8521416240681827,1.9146175776094614,1.784484379966745,1.8788080869996189,1.7839569146263148,1.7894745156943022,1.7559986608413731,1.813566015707667,1.69186494347215,1.78127985584534
2MASS J18471756+4248402 h,Aschwaden Prediction,7.252477649999999,0.0719709002775958,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,25.31588459192905,K04136.01,3 banding 1,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.219204240199942,4.257404447508608,4.093498771191435,4.331268942766153,4.025179988699599,4.183564864153418,3.3356779525685156,3.3707359269534263,3.2409660733711108,3.4213801040455927,3.187157063370614,3.312268547274887,1.8805693715799845,1.8789416227487592,1.8374273277814381,1.914553352247589,1.7844840577164818,1.8788093776537043,1.7839569146263148,1.7894745156943022,1.742048170101905,1.8135041254673832,1.6918646380514,1.7812810787535183
